HCP_ID,Province,Specialty,Market_Intensity,Patient_Volume,Category_TRx,Target_TRx,Target_Share,Competitor_Share,Category_Growth,New_Patient_Share,Field_Engagement,Digital_Engagement
HCP_0409,Quebec,Pediatrics,8.307188696235798,1202,831,205,0.246690734055355,0.753309265944645,0.1805252511389439,0.1719672915284794,15,25
HCP_0410,Quebec,Pediatrics,8.307188696235798,1380,1028,410,0.39883268482490275,0.6011673151750972,0.1329942290145666,0.11271288611886292,11,17
HCP_0411,Quebec,Pediatrics,8.307188696235798,1479,754,115,0.15251989389920426,0.8474801061007957,0.0827742121152373,0.2764745581906059,74,81
HCP_0412,Quebec,Pediatrics,8.307188696235798,778,562,260,0.4626334519572954,0.5373665480427046,-0.06978547102136863,0.21249532926351905,83,56
HCP_0413,Quebec,Pediatrics,8.307188696235798,674,322,113,0.35093167701863354,0.6490683229813665,0.04966566671997186,0.2233611764268681,50,6
HCP_0414,Quebec,Pediatrics,8.307188696235798,1803,970,157,0.1618556701030928,0.8381443298969072,-0.013970848241899966,0.19969212581171142,0,47
HCP_0415,Quebec,Pediatrics,8.307188696235798,1295,692,146,0.21098265895953758,0.7890173410404624,0.008712325195492816,0.38460689867029846,26,79
HCP_0416,Quebec,Pediatrics,8.307188696235798,887,702,324,0.46153846153846156,0.5384615384615384,0.0050559019099699,0.12515729379254714,66,59
HCP_0417,Quebec,Pediatrics,8.307188696235798,1984,1473,465,0.31568228105906315,0.6843177189409368,-0.06759106897386934,0.23083249094535602,11,32
HCP_0418,Quebec,Pediatrics,8.307188696235798,1201,817,138,0.1689106487148103,0.8310893512851897,-0.1848806306960788,0.30760607892786757,29,2
HCP_0419,Quebec,Pediatrics,8.307188696235798,1742,1203,700,0.5818786367414797,0.41812136325852034,-0.03017716579933201,0.2448955445970969,8,3
HCP_0420,Quebec,Pediatrics,8.307188696235798,1180,737,327,0.44369063772048845,0.5563093622795116,0.0732055342308991,0.3751573100008804,52,99
HCP_0421,Quebec,Pediatrics,8.307188696235798,2372,1847,1065,0.576610720086627,0.42338927991337305,-0.11178124545129882,0.1822889244744495,60,3
HCP_0422,Quebec,Pediatrics,8.307188696235798,2131,1275,363,0.2847058823529412,0.7152941176470589,0.051881868376594927,0.21228653202061232,53,41
HCP_0423,Quebec,Pediatrics,8.307188696235798,1057,584,182,0.3116438356164384,0.6883561643835616,0.2780322109173157,0.08098281032515495,36,8
HCP_0424,Quebec,Pediatrics,8.307188696235798,1620,754,410,0.5437665782493368,0.45623342175066317,0.1727667866302687,0.263149688868175,64,50
HCP_0425,Quebec,Pediatrics,8.307188696235798,1445,1032,350,0.3391472868217054,0.6608527131782946,0.2472249810944635,0.15087418895683713,41,16
HCP_0426,Quebec,Pediatrics,8.307188696235798,1861,1291,567,0.43919442292796285,0.5608055770720372,0.09693534523192715,0.1061081638304491,48,16
HCP_0427,Quebec,Pediatrics,8.307188696235798,822,455,86,0.189010989010989,0.810989010989011,0.1901011787583735,0.24058595251657783,3,96
HCP_0428,Quebec,Pediatrics,8.307188696235798,1466,601,178,0.2961730449251248,0.7038269550748752,-0.036875767656134484,0.23630859218296874,63,19
HCP_0429,Quebec,Pediatrics,8.307188696235798,1670,1228,145,0.11807817589576547,0.8819218241042346,-0.027320832042638105,0.07655507442841665,78,13
HCP_0430,Quebec,Pediatrics,8.307188696235798,623,252,41,0.1626984126984127,0.8373015873015873,-0.2786968247364967,0.2943754087230655,50,21
HCP_0431,Quebec,Dermatology,2.415674087258362,411,280,14,0.05,0.95,0.19233745688507586,0.2683202667277985,90,51
HCP_0432,Quebec,Dermatology,2.415674087258362,305,240,17,0.07083333333333333,0.9291666666666667,0.23483887757838634,0.11615604896127403,71,26
HCP_0433,Quebec,Dermatology,2.415674087258362,566,325,191,0.5876923076923077,0.41230769230769226,-0.016381269441672397,0.21430220175391534,59,42
HCP_0434,Quebec,Dermatology,2.415674087258362,799,395,72,0.18227848101265823,0.8177215189873418,0.019525795232331795,0.302113020767496,86,2
HCP_0435,Quebec,Dermatology,2.415674087258362,1052,717,297,0.41422594142259417,0.5857740585774058,-0.04046345364291537,0.23530250918944678,78,87
HCP_0436,Quebec,Dermatology,2.415674087258362,638,464,237,0.5107758620689655,0.4892241379310345,0.09591842617729898,0.18842117666424957,90,93
HCP_0437,Quebec,Dermatology,2.415674087258362,1099,680,240,0.35294117647058826,0.6470588235294117,0.18499190543638888,0.1628184603283303,30,7
HCP_0438,Quebec,Dermatology,2.415674087258362,384,302,41,0.1357615894039735,0.8642384105960265,-0.15913263686572493,0.2636378533254188,71,85
HCP_0439,Quebec,Dermatology,2.415674087258362,342,144,65,0.4513888888888889,0.5486111111111112,0.09913262367707026,0.3786880444085842,93,88
HCP_0440,Quebec,Dermatology,2.415674087258362,610,367,140,0.3814713896457766,0.6185286103542234,0.016799387393702556,0.2851106941671192,57,9
HCP_0441,Quebec,Dermatology,2.415674087258362,711,489,221,0.45194274028629855,0.5480572597137015,0.06360732703600272,0.07616106627271044,81,28
HCP_0442,Quebec,Dermatology,2.415674087258362,615,458,217,0.4737991266375546,0.5262008733624455,0.10507928020091492,0.21123974071874685,3,39
HCP_0443,Quebec,Dermatology,2.415674087258362,302,142,83,0.5845070422535211,0.4154929577464789,0.027415707347261467,0.3617884460287197,21,64
HCP_0444,Quebec,Dermatology,2.415674087258362,603,434,159,0.3663594470046083,0.6336405529953917,0.03756957759130633,0.08306184903038041,2,20
HCP_0445,Quebec,Dermatology,2.415674087258362,394,245,58,0.23673469387755103,0.763265306122449,0.024334979893443336,0.3961064992481402,78,23
HCP_0446,Quebec,Dermatology,2.415674087258362,786,439,179,0.40774487471526194,0.5922551252847381,0.16643794421459376,0.38217428777589746,98,72
HCP_0447,Quebec,Dermatology,2.415674087258362,707,320,28,0.0875,0.9125,0.10025119521529958,0.07739606825545656,46,59
HCP_0448,Quebec,Dermatology,2.415674087258362,447,334,182,0.5449101796407185,0.45508982035928147,0.0764700245284833,0.37669466215734426,37,25
HCP_0449,Quebec,General Surgery,3.7107842719909927,644,298,34,0.11409395973154363,0.8859060402684564,-0.10251420653107392,0.17709640659081177,32,8
HCP_0450,Quebec,General Surgery,3.7107842719909927,532,279,64,0.22939068100358423,0.7706093189964158,0.004570430814421503,0.3456482084765519,77,19
HCP_0451,Quebec,General Surgery,3.7107842719909927,754,389,194,0.4987146529562982,0.5012853470437018,0.15784029924070092,0.19643416819964504,47,55
HCP_0452,Quebec,General Surgery,3.7107842719909927,1076,805,305,0.37888198757763975,0.6211180124223603,0.05452358877487075,0.20429928944588055,64,98
HCP_0453,Quebec,General Surgery,3.7107842719909927,546,365,97,0.26575342465753427,0.7342465753424657,0.1291437763506966,0.27198508184213993,25,35
HCP_0454,Quebec,General Surgery,3.7107842719909927,919,660,205,0.3106060606060606,0.6893939393939394,0.261981416039316,0.32106709674659417,7,35
HCP_0455,Quebec,General Surgery,3.7107842719909927,640,320,166,0.51875,0.48124999999999996,0.174632728305058,0.06182620283188703,49,72
HCP_0456,Quebec,General Surgery,3.7107842719909927,584,380,90,0.23684210526315788,0.7631578947368421,0.06117900052396909,0.257604598434497,79,21
HCP_0457,Quebec,General Surgery,3.7107842719909927,742,466,246,0.5278969957081545,0.4721030042918455,-0.011318700423487246,0.11535654793407986,37,0
HCP_0458,Quebec,General Surgery,3.7107842719909927,536,393,39,0.09923664122137404,0.9007633587786259,-0.2564259515267078,0.17108233125212102,9,68
HCP_0459,Quebec,General Surgery,3.7107842719909927,635,484,231,0.4772727272727273,0.5227272727272727,0.0297938093032577,0.17178903315432578,41,72
HCP_0460,Quebec,General Surgery,3.7107842719909927,507,205,106,0.5170731707317073,0.48292682926829267,0.010878500501978104,0.21417111907740377,36,36
HCP_0461,Quebec,General Surgery,3.7107842719909927,1533,1027,154,0.14995131450827653,0.8500486854917235,0.09684394332744509,0.1669477441566607,25,82
HCP_0462,Quebec,General Surgery,3.7107842719909927,780,328,94,0.2865853658536585,0.7134146341463414,0.031531372763037496,0.08757639145773372,91,71
HCP_0463,Quebec,General Surgery,3.7107842719909927,603,374,53,0.14171122994652408,0.8582887700534759,0.011553792867584685,0.10097005848390801,11,95
HCP_0464,Quebec,General Surgery,3.7107842719909927,830,427,187,0.4379391100702576,0.5620608899297423,-0.16352787166086646,0.061703294946384185,83,12
HCP_0465,Quebec,General Surgery,3.7107842719909927,741,387,133,0.34366925064599485,0.6563307493540051,-0.06279613949800797,0.21458717986506404,48,83
HCP_0466,Quebec,General Surgery,3.7107842719909927,713,386,154,0.39896373056994816,0.6010362694300518,0.1071981248960669,0.384056693198546,13,99
HCP_0467,Quebec,General Surgery,3.7107842719909927,955,619,98,0.1583198707592892,0.8416801292407108,0.25590891573592334,0.0904863282768408,45,42
HCP_0468,Quebec,General Surgery,3.7107842719909927,1004,536,89,0.166044776119403,0.833955223880597,0.038296953950525195,0.38119257255107875,34,36
HCP_0469,Quebec,General Surgery,3.7107842719909927,640,444,32,0.07207207207207207,0.9279279279279279,0.08933732882889481,0.30667653015623275,28,93
HCP_0470,Quebec,General Surgery,3.7107842719909927,630,354,80,0.22598870056497175,0.7740112994350282,0.16429737883433665,0.27312458102695714,11,73
HCP_0471,Quebec,General Surgery,3.7107842719909927,700,299,107,0.35785953177257523,0.6421404682274248,-0.04730727234402997,0.27584721436324705,81,94
HCP_0472,Quebec,General Surgery,3.7107842719909927,344,245,128,0.5224489795918368,0.4775510204081632,0.09401768519425308,0.33935467693869875,43,24
HCP_0473,Quebec,General Surgery,3.7107842719909927,453,233,97,0.41630901287553645,0.5836909871244635,-0.038858812759859016,0.0874219525329375,65,92
HCP_0474,Quebec,General Surgery,3.7107842719909927,1243,712,206,0.2893258426966292,0.7106741573033708,0.15377893261892134,0.2266640132479396,1,87
HCP_0475,Quebec,General Surgery,3.7107842719909927,1370,924,531,0.5746753246753247,0.4253246753246753,0.06816836575420791,0.2939818983912655,58,20
HCP_0476,Quebec,General Surgery,3.7107842719909927,706,376,168,0.44680851063829785,0.5531914893617021,0.08581421767777278,0.25538715577574733,16,40
HCP_0477,Quebec,General Surgery,3.7107842719909927,943,399,224,0.5614035087719298,0.4385964912280702,-0.04391183169023068,0.34147267485815314,9,72
HCP_0478,Quebec,General Surgery,3.7107842719909927,859,472,161,0.3411016949152542,0.6588983050847458,0.1348438831532942,0.07529509815397303,17,41
HCP_0479,Quebec,General Surgery,3.7107842719909927,2264,1761,339,0.19250425894378195,0.807495741056218,0.3001655505477219,0.2917453638247081,21,41
HCP_0480,Quebec,General Surgery,3.7107842719909927,1140,749,59,0.0787716955941255,0.9212283044058744,-0.07094940345138473,0.23690970563465125,82,1
HCP_0481,Quebec,General Surgery,3.7107842719909927,737,493,222,0.45030425963488846,0.5496957403651115,0.009228919082297143,0.1827063023929802,57,67
HCP_0482,Quebec,General Surgery,3.7107842719909927,552,360,42,0.11666666666666667,0.8833333333333333,0.07779289690017102,0.1690962437819108,52,7
HCP_0483,Quebec,General Surgery,3.7107842719909927,439,211,46,0.21800947867298578,0.7819905213270142,0.144368745439498,0.2672914214709675,0,95
HCP_0484,Quebec,General Surgery,3.7107842719909927,827,469,161,0.34328358208955223,0.6567164179104478,-0.017145554234736265,0.3618483811254927,87,60
HCP_0485,Quebec,General Surgery,3.7107842719909927,591,414,149,0.35990338164251207,0.6400966183574879,-0.2899636348171288,0.22366157413539034,60,13
HCP_0486,Quebec,General Surgery,3.7107842719909927,468,206,78,0.3786407766990291,0.6213592233009708,0.21310273929968299,0.33865310742692206,99,76
HCP_0487,Quebec,General Surgery,3.7107842719909927,614,314,44,0.14012738853503184,0.8598726114649682,0.14126073435009712,0.19075473364538864,88,20
HCP_0488,Quebec,General Surgery,3.7107842719909927,528,270,70,0.25925925925925924,0.7407407407407407,-0.15915370365839981,0.08583806197761179,99,23
HCP_0489,Quebec,General Surgery,3.7107842719909927,1391,797,310,0.3889585947302384,0.6110414052697616,-0.022908255013546708,0.0715270077605235,30,49
HCP_0490,Quebec,Urology,3.0888672729945728,957,758,442,0.58311345646438,0.41688654353562005,0.23818189154327912,0.06796702996328716,30,81
HCP_0491,Quebec,Urology,3.0888672729945728,701,299,135,0.451505016722408,0.548494983277592,0.2237355702149439,0.18305254968518447,65,44
HCP_0492,Quebec,Urology,3.0888672729945728,1180,717,400,0.5578800557880056,0.4421199442119944,0.16263680272147335,0.16803321279254474,18,63
HCP_0493,Quebec,Urology,3.0888672729945728,722,341,160,0.46920821114369504,0.530791788856305,0.028866507924816487,0.3012779582678993,52,63
HCP_0494,Quebec,Urology,3.0888672729945728,520,410,154,0.375609756097561,0.624390243902439,0.0599584902575012,0.30998752555470305,75,25
HCP_0495,Quebec,Urology,3.0888672729945728,1198,533,83,0.15572232645403378,0.8442776735459663,0.03428890338486482,0.06779888909180895,73,31
HCP_0496,Quebec,Urology,3.0888672729945728,849,477,199,0.4171907756813417,0.5828092243186582,0.1853887739922605,0.12739314201115526,94,56
HCP_0497,Quebec,Urology,3.0888672729945728,489,340,134,0.3941176470588235,0.6058823529411765,-0.05510108877941321,0.1459916475556149,21,52
HCP_0498,Quebec,Urology,3.0888672729945728,658,449,171,0.38084632516703787,0.6191536748329621,-0.04669595858610455,0.24166419444998333,22,32
HCP_0499,Quebec,Urology,3.0888672729945728,517,294,94,0.3197278911564626,0.6802721088435374,0.17123295042032188,0.10058032836743261,86,51
HCP_0500,Quebec,Urology,3.0888672729945728,433,233,79,0.33905579399141633,0.6609442060085837,0.04467662533861261,0.09687942679000014,14,94
HCP_0501,Quebec,Urology,3.0888672729945728,972,543,127,0.23388581952117865,0.7661141804788214,0.21541608265445694,0.3803261112227853,25,17
HCP_0502,Quebec,Urology,3.0888672729945728,1372,694,233,0.3357348703170029,0.6642651296829971,-0.03058146483766548,0.33147101755422337,2,34
HCP_0503,Quebec,Urology,3.0888672729945728,431,208,33,0.15865384615384615,0.8413461538461539,0.04342659675934099,0.11322921573190961,86,11
HCP_0504,Quebec,Urology,3.0888672729945728,856,508,250,0.4921259842519685,0.5078740157480315,-0.06068955818127439,0.19229873276692183,19,50
HCP_0505,Quebec,Orthopedic Surgery,2.008531050434043,451,229,35,0.15283842794759825,0.8471615720524017,0.05088352177082806,0.17446769974014797,39,88
HCP_0506,Quebec,Orthopedic Surgery,2.008531050434043,478,246,24,0.0975609756097561,0.9024390243902439,-0.12742563243985588,0.32685142592289257,38,94
HCP_0507,Quebec,Orthopedic Surgery,2.008531050434043,461,306,89,0.2908496732026144,0.7091503267973855,-0.00851601051459553,0.22857452076734275,71,9
HCP_0508,Quebec,Orthopedic Surgery,2.008531050434043,419,330,136,0.4121212121212121,0.5878787878787879,-0.12235046379137414,0.09474740794771347,17,51
HCP_0509,Quebec,Orthopedic Surgery,2.008531050434043,577,370,108,0.2918918918918919,0.7081081081081081,0.13327078798295097,0.30864722210468537,40,33
HCP_0510,Quebec,Orthopedic Surgery,2.008531050434043,424,183,37,0.20218579234972678,0.7978142076502732,0.1359907207711582,0.18891079237872166,69,66
HCP_0511,Quebec,Orthopedic Surgery,2.008531050434043,623,268,96,0.3582089552238806,0.6417910447761195,-0.15763152765812138,0.14202348667125148,26,38
HCP_0512,Quebec,Orthopedic Surgery,2.008531050434043,557,435,105,0.2413793103448276,0.7586206896551724,0.21006628946006872,0.18142451770725204,99,7
HCP_0513,Quebec,Orthopedic Surgery,2.008531050434043,521,270,152,0.562962962962963,0.437037037037037,0.34968981517038245,0.22421479726241372,14,95
HCP_0514,Quebec,Orthopedic Surgery,2.008531050434043,413,180,100,0.5555555555555556,0.4444444444444444,0.055520766408360914,0.1700904307459533,36,28
HCP_0515,Quebec,Orthopedic Surgery,2.008531050434043,463,296,97,0.3277027027027027,0.6722972972972974,-0.02693371122695737,0.13466702040711526,57,21
HCP_0516,Quebec,Orthopedic Surgery,2.008531050434043,738,479,110,0.22964509394572025,0.7703549060542798,0.38891967092036556,0.18947571008139313,4,83
HCP_0517,Quebec,Orthopedic Surgery,2.008531050434043,676,446,203,0.4551569506726457,0.5448430493273543,-0.10827621979630127,0.056710518762464385,72,69
HCP_0518,Quebec,Orthopedic Surgery,2.008531050434043,403,204,14,0.06862745098039216,0.9313725490196079,0.052412776024291806,0.32037424613370985,6,60
HCP_0519,Quebec,Orthopedic Surgery,2.008531050434043,587,238,74,0.31092436974789917,0.6890756302521008,0.07155467271583081,0.10983071274865504,40,42
HCP_0520,Quebec,Orthopedic Surgery,2.008531050434043,737,579,136,0.23488773747841105,0.7651122625215889,0.21141771445428975,0.06536661477072304,83,48
HCP_0521,Quebec,Orthopedic Surgery,2.008531050434043,316,158,88,0.5569620253164557,0.44303797468354433,0.09316867701521461,0.27879454251677777,9,28
HCP_0522,Quebec,Orthopedic Surgery,2.008531050434043,686,460,26,0.05652173913043478,0.9434782608695652,-0.009836067494614166,0.3208776450882853,61,80
HCP_0523,Quebec,Orthopedic Surgery,2.008531050434043,450,307,109,0.3550488599348534,0.6449511400651466,-0.06414212444655473,0.33484019605749515,25,30
HCP_0524,Quebec,Orthopedic Surgery,2.008531050434043,692,446,204,0.45739910313901344,0.5426008968609866,0.008981381570463735,0.22272821393121,67,52
HCP_0525,Quebec,Orthopedic Surgery,2.008531050434043,434,228,72,0.3157894736842105,0.6842105263157895,-0.07083128331341729,0.12187886464149486,23,33
HCP_0526,Quebec,Orthopedic Surgery,2.008531050434043,301,153,15,0.09803921568627451,0.9019607843137255,0.055739038374161956,0.3080296870374394,77,37
HCP_0527,Quebec,Orthopedic Surgery,2.008531050434043,321,205,120,0.5853658536585366,0.41463414634146345,-0.017703541583258375,0.29489957700401803,40,56
HCP_0528,Quebec,Orthopedic Surgery,2.008531050434043,577,431,144,0.33410672853828305,0.665893271461717,-0.12928453519477007,0.13619475693611066,64,100
HCP_0529,Quebec,Orthopedic Surgery,2.008531050434043,621,484,188,0.3884297520661157,0.6115702479338843,0.20061749460498846,0.36619271455197755,16,3
HCP_0530,Quebec,Orthopedic Surgery,2.008531050434043,413,183,33,0.18032786885245902,0.819672131147541,-0.009720702811484724,0.08653001032899016,23,1
HCP_0531,Quebec,Orthopedic Surgery,2.008531050434043,709,328,104,0.3170731707317073,0.6829268292682926,-0.10217641659703751,0.393940883856964,26,11
HCP_0532,Quebec,Orthopedic Surgery,2.008531050434043,317,247,71,0.2874493927125506,0.7125506072874495,0.02980890386149502,0.35108673384211264,6,34
HCP_0533,Quebec,Orthopedic Surgery,2.008531050434043,554,385,35,0.09090909090909091,0.9090909090909091,0.05820458791611905,0.2907645259176763,72,69
HCP_0534,Quebec,Orthopedic Surgery,2.008531050434043,371,279,30,0.10752688172043011,0.8924731182795699,-0.159576007069484,0.37856246089794154,98,71
HCP_0535,Quebec,Orthopedic Surgery,2.008531050434043,451,217,111,0.511520737327189,0.48847926267281105,0.08979772005509154,0.30280890891329776,11,20
HCP_0536,Quebec,Ophthalmology,3.1815644880008933,725,460,84,0.1826086956521739,0.817391304347826,-0.07565890824283174,0.11665994896051608,84,60
HCP_0537,Quebec,Ophthalmology,3.1815644880008933,528,359,56,0.15598885793871867,0.8440111420612814,0.2553234571028945,0.20475464833948415,2,34
HCP_0538,Quebec,Ophthalmology,3.1815644880008933,624,419,137,0.3269689737470167,0.6730310262529833,0.11287526144920818,0.07502605851607239,78,47
HCP_0539,Quebec,Ophthalmology,3.1815644880008933,1015,572,270,0.47202797202797203,0.5279720279720279,0.002012001186882023,0.18638009780084042,84,14
HCP_0540,Quebec,Ophthalmology,3.1815644880008933,583,237,20,0.08438818565400844,0.9156118143459916,-0.03942013243808205,0.30956105690802305,9,70
HCP_0541,Quebec,Ophthalmology,3.1815644880008933,956,605,222,0.3669421487603306,0.6330578512396694,0.03740387509236513,0.18525517282578607,32,14
HCP_0542,Quebec,Ophthalmology,3.1815644880008933,480,241,28,0.11618257261410789,0.8838174273858921,0.12353488898999476,0.16560296141384695,45,5
HCP_0543,Quebec,Ophthalmology,3.1815644880008933,859,498,35,0.07028112449799197,0.929718875502008,0.046940704569776046,0.2583745028786092,58,80
HCP_0544,Quebec,Ophthalmology,3.1815644880008933,1182,926,73,0.07883369330453564,0.9211663066954644,0.02394094314357721,0.35527158514961327,51,67
HCP_0545,Quebec,Ophthalmology,3.1815644880008933,300,168,85,0.5059523809523809,0.49404761904761907,0.05700443489814748,0.06665411739113936,5,21
HCP_0546,Quebec,Ophthalmology,3.1815644880008933,540,397,46,0.11586901763224182,0.8841309823677582,-0.02246307174843455,0.18491465214490743,1,31
HCP_0547,Quebec,Ophthalmology,3.1815644880008933,873,415,31,0.0746987951807229,0.9253012048192771,0.00881528877883548,0.10538425963534195,28,21
HCP_0548,Quebec,Ophthalmology,3.1815644880008933,665,445,129,0.2898876404494382,0.7101123595505618,-0.20029509266860046,0.2933739877561544,39,26
HCP_0549,Quebec,Ophthalmology,3.1815644880008933,812,642,330,0.514018691588785,0.485981308411215,0.16684714770228415,0.08700359615089721,96,14
HCP_0550,Quebec,Ophthalmology,3.1815644880008933,578,255,50,0.19607843137254902,0.803921568627451,0.08585573363861143,0.2826827155030856,60,43
HCP_0551,Quebec,Ophthalmology,3.1815644880008933,735,296,83,0.28040540540540543,0.7195945945945945,-0.042814701284011616,0.1501633047792676,67,85
HCP_0552,Quebec,Ophthalmology,3.1815644880008933,676,388,28,0.07216494845360824,0.9278350515463918,0.27784819776262865,0.11962088480802865,67,91
HCP_0553,Quebec,Ophthalmology,3.1815644880008933,1074,469,139,0.29637526652452023,0.7036247334754797,0.06044197764708639,0.37772339523874493,28,8
HCP_0554,Quebec,Ophthalmology,3.1815644880008933,780,545,200,0.3669724770642202,0.6330275229357798,-0.0743372286370236,0.05648360186108456,100,33
HCP_0555,Quebec,Ophthalmology,3.1815644880008933,803,615,224,0.3642276422764228,0.6357723577235772,0.152808490576455,0.20322204516134917,61,99
HCP_0556,Quebec,Ophthalmology,3.1815644880008933,618,354,82,0.23163841807909605,0.768361581920904,0.09776578598111149,0.05756944736162783,59,72
HCP_0557,Quebec,Ophthalmology,3.1815644880008933,602,303,68,0.22442244224422442,0.7755775577557755,0.09734959825810632,0.21925756683651515,83,14
HCP_0558,Quebec,Ophthalmology,3.1815644880008933,613,352,38,0.10795454545454546,0.8920454545454546,-0.0010906725581908555,0.2253665822280464,40,61
HCP_0559,Quebec,Ophthalmology,3.1815644880008933,819,565,142,0.2513274336283186,0.7486725663716813,0.10405948685336416,0.16258186498816146,86,44
HCP_0560,Quebec,Ophthalmology,3.1815644880008933,616,249,26,0.10441767068273092,0.8955823293172691,0.018589005173468662,0.0962566221337583,81,83
HCP_0561,Quebec,Ophthalmology,3.1815644880008933,790,502,237,0.4721115537848606,0.5278884462151394,0.11671297419750107,0.1817356382070664,88,71
HCP_0562,Quebec,Ophthalmology,3.1815644880008933,1475,952,554,0.5819327731092437,0.41806722689075626,-0.17859333448127662,0.28529202897639816,64,57
HCP_0563,Quebec,Obstetrics/Gynecology,3.487286910114414,1013,664,387,0.5828313253012049,0.41716867469879515,-0.0020648155575026875,0.3238385330255607,63,91
HCP_0564,Quebec,Obstetrics/Gynecology,3.487286910114414,666,331,174,0.525679758308157,0.47432024169184295,0.25665861173698334,0.23576271083584982,78,18
HCP_0565,Quebec,Obstetrics/Gynecology,3.487286910114414,1137,780,297,0.38076923076923075,0.6192307692307693,-0.04204809464803606,0.25644203805391447,62,15
HCP_0566,Quebec,Obstetrics/Gynecology,3.487286910114414,648,283,123,0.43462897526501765,0.5653710247349824,-0.022460595699182392,0.12021572989362846,97,74
HCP_0567,Quebec,Obstetrics/Gynecology,3.487286910114414,366,176,36,0.20454545454545456,0.7954545454545454,-0.0037553606139970053,0.15056561662967732,47,7
HCP_0568,Quebec,Obstetrics/Gynecology,3.487286910114414,525,394,156,0.39593908629441626,0.6040609137055837,-0.09577673630663718,0.10666346351832545,19,32
HCP_0569,Quebec,Obstetrics/Gynecology,3.487286910114414,388,270,81,0.3,0.7,-0.21499369314739025,0.13725337250161398,36,73
HCP_0570,Quebec,Obstetrics/Gynecology,3.487286910114414,660,268,84,0.31343283582089554,0.6865671641791045,0.02232963217716646,0.12871037307893612,63,17
HCP_0571,Quebec,Obstetrics/Gynecology,3.487286910114414,752,376,176,0.46808510638297873,0.5319148936170213,0.06630313088979883,0.23180707523693317,90,34
HCP_0572,Quebec,Obstetrics/Gynecology,3.487286910114414,1343,652,134,0.20552147239263804,0.7944785276073619,0.043699391775361744,0.2469410645267553,85,42
HCP_0573,Quebec,Obstetrics/Gynecology,3.487286910114414,838,426,96,0.22535211267605634,0.7746478873239436,0.03261457256625358,0.3807315972875266,4,49
HCP_0574,Quebec,Obstetrics/Gynecology,3.487286910114414,692,345,193,0.5594202898550724,0.4405797101449276,0.055164904502046516,0.11844972648553308,33,2
HCP_0575,Quebec,Obstetrics/Gynecology,3.487286910114414,999,425,34,0.08,0.92,0.1727409765860917,0.2745864985565236,38,90
HCP_0576,Quebec,Obstetrics/Gynecology,3.487286910114414,345,201,64,0.31840796019900497,0.681592039800995,0.02714645768849399,0.336040744145633,66,58
HCP_0577,Quebec,Obstetrics/Gynecology,3.487286910114414,811,562,310,0.5516014234875445,0.4483985765124555,-0.018889909250472348,0.24608451232406842,80,27
HCP_0578,Quebec,Obstetrics/Gynecology,3.487286910114414,978,629,243,0.3863275039745628,0.6136724960254372,0.016264941813429648,0.1392512783753765,61,45
HCP_0579,Quebec,Obstetrics/Gynecology,3.487286910114414,445,298,104,0.348993288590604,0.651006711409396,0.11952161117081309,0.1418925805070001,87,63
HCP_0580,Quebec,Obstetrics/Gynecology,3.487286910114414,1115,482,90,0.18672199170124482,0.8132780082987552,0.21944322542518996,0.06373856857484997,23,69
HCP_0581,Quebec,Obstetrics/Gynecology,3.487286910114414,841,656,157,0.23932926829268292,0.7606707317073171,-0.02537724870030139,0.1569054792919686,2,46
HCP_0582,Quebec,Obstetrics/Gynecology,3.487286910114414,646,475,246,0.5178947368421053,0.4821052631578947,0.06187205444346605,0.31061128765118307,70,13
HCP_0583,Quebec,Obstetrics/Gynecology,3.487286910114414,932,673,241,0.35809806835066865,0.6419019316493313,0.09060289303231515,0.06663121502248864,88,6
HCP_0584,Quebec,Obstetrics/Gynecology,3.487286910114414,1654,1206,402,0.3333333333333333,0.6666666666666667,-0.06910936080745875,0.12675334887669074,66,73
HCP_0585,Quebec,Obstetrics/Gynecology,3.487286910114414,796,615,64,0.1040650406504065,0.8959349593495936,0.052450060065550176,0.2971813744861237,78,78
HCP_0586,Quebec,Obstetrics/Gynecology,3.487286910114414,815,503,30,0.05964214711729622,0.9403578528827038,-0.12588086288105138,0.3239280469880068,92,30
HCP_0587,Quebec,Obstetrics/Gynecology,3.487286910114414,636,305,177,0.580327868852459,0.419672131147541,-0.16228603644872786,0.20936144352167496,49,92
HCP_0588,Quebec,Obstetrics/Gynecology,3.487286910114414,555,359,92,0.2562674094707521,0.7437325905292479,0.09400956894707084,0.29432601846752715,28,80
HCP_0589,Quebec,Obstetrics/Gynecology,3.487286910114414,999,696,266,0.382183908045977,0.617816091954023,0.0039350310403060695,0.18578325902921222,73,50
HCP_0590,Quebec,Obstetrics/Gynecology,3.487286910114414,554,385,36,0.09350649350649351,0.9064935064935065,0.0742736489145463,0.10596963575844465,31,28
HCP_0591,Quebec,Obstetrics/Gynecology,3.487286910114414,766,466,198,0.4248927038626609,0.5751072961373391,0.047852602758998,0.18935232273301728,86,14
HCP_0592,Quebec,Obstetrics/Gynecology,3.487286910114414,632,270,152,0.562962962962963,0.437037037037037,-0.06716800583965568,0.25298873707110003,38,89
HCP_0593,Quebec,Obstetrics/Gynecology,3.487286910114414,883,484,177,0.365702479338843,0.634297520661157,0.044569483764279626,0.3818186486485116,8,75
